No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain
1,30/01/2023,Vente,7450.0,,,,B047,GRAND TROUEE,8110.0,ESCOMBRES-ET-LE-CHESNOIS,8,153,,B,94,,,,,,,,,,,,0,,,,,BT,,3060.0
2,28/12/2023,Vente,2750.0,,,,B086,LES HOMMEES(EST),2860.0,BRUYERES ET MONTBERAULT,2,128,,C,1162,,,,,,,,,,,,0,,,,,J,,1414.0
1,30/10/2023,Vente en l'état futur d'achèvement,282500.0,6.0,,CHE,0056,DU CHATEAU CRU,31820.0,PIBRAC,31,417,,BA,543,,38.0,"12,00",,,,,,,,,1,,,,,,,
1,31/10/2023,Vente,420000.0,64.0,B,BD,0390,DE MAULE,72650.0,SAINT SATURNIN,72,320,,AB,365,,,,,,,,,,,,0,1.0,Maison,149.0,4.0,AG,,430.0
1,15/11/2023,Vente,162000.0,84.0,,RUE,0030,BASSE,37600.0,BEAULIEU-LES-LOCHES,37,20,,AB,427,,,,,,,,,,,,0,1.0,Maison,100.0,4.0,J,POTAG,599.0
1,20/06/2023,Vente,15000.0,,,,B022,BOIS BRUNELLE,17130.0,ROUFFIGNAC,17,305,,B,94,,,,,,,,,,,,0,,,,,P,,5569.0
1,23/01/2023,Vente,7436.0,,,,B057,LA SOLLIERE,52250.0,ORCEVAUX,52,364,,A,222,,,,,,,,,,,,0,,,,,T,,1959.0
1,09/02/2023,Vente,150000.0,,,,B009,LES BARIERES,31590.0,VERFEIL,31,573,,B,152,,,,,,,,,,,,0,,,,,T,,10730.0
1,27/06/2023,Vente,90000.0,,,,B056,LE VILLAGE,27610.0,ROMILLY SUR ANDELLE,27,493,,AB,518,,,,,,,,,,,,0,,,,,S,,16.0
1,31/01/2023,Vente,415000.0,2.0,,BD,0650,DU NORD,93340.0,LE RAINCY,93,62,,AB,398,,8.0,,,,,,,,,,1,3.0,Dépendance,0.0,0.0,,,
1,10/01/2023,Vente,299900.0,6.0,,CHE,0080,SAINT HIPPOLYTE,14100.0,BEUVILLERS,14,69,,ZK,91,,,,,,,,,,,,0,1.0,Maison,142.0,4.0,AG,,1000.0
1,25/07/2023,Vente,285000.0,,,,B012,LE BAS PATIS,35135.0,CHANTEPIE,35,55,,AL,184,,,,,,,,,,,,0,,,,,E,MARE,127.0
1,28/06/2023,Vente,155000.0,5737.0,,PL,0005,BROCHIER.E,38500.0,COUBLEVIE,38,133,,AK,200,,,,,,,,,,,,0,2.0,Appartement,90.0,5.0,S,,58.0
1,30/11/2023,Vente,610000.0,,,,B050,LE BEZOUE,56420.0,PLUMELEC,56,172,,ZH,36,,,,,,,,,,,,0,,,,,P,,3566.0
1,14/08/2023,Vente,255000.0,15.0,,RUE,0049,DU DEBARQUEMENT,14960.0,ASNELLES,14,22,,AE,70,,,,,,,,,,,,0,1.0,Maison,76.0,3.0,S,,954.0
1,28/02/2023,Vente,60990.0,5130.0,,,B046,MONBOUGRAND,36260.0,PAUDY,36,152,,D,3,,,,,,,,,,,,0,1.0,Maison,60.0,3.0,S,,2180.0
1,19/12/2023,Vente en l'état futur d'achèvement,224000.0,164.0,,FG,3751,SAINT VINCENT,45000.0,ORLEANS,45,234,,BV,501,,69.0,,,,,,,,,,1,,,,,,,
1,16/02/2023,Vente,3480.0,,,,B037,CROS DE L HERBOUSSIER,34160.0,SAINT-BAUZILLE-DE-MONTMEL,34,242,,C,31,,,,,,,,,,,,0,,,,,L,PATUR,1375.0
2,06/12/2023,Vente,1054000.0,3.0,,ALL,0085,AIME DE LA ROCHEFOUCAULD,37200.0,TOURS,37,261,,DK,94,,,,,,,,,,,,0,2.0,Appartement,94.0,6.0,,,
1,25/10/2023,Vente,226500.0,24.0,,RUE,1750,DES POULIES,80100.0,ABBEVILLE,80,1,,AB,169,,,,,,,,,,,,0,2.0,Appartement,37.0,2.0,S,,475.0
1,06/07/2023,Vente,50200.0,14.0,,RUE,0340,CHARLES LALANCE,25200.0,MONTBELIARD,25,388,,BT,243,,23.0,,,,,,,,,,1,3.0,Dépendance,0.0,0.0,,,
1,29/12/2023,Vente,34300000.0,23.0,,RUE,1490,CURIE,94270.0,LE KREMLIN-BICETRE,94,43,,B,178,,,,,,,,,,,,0,3.0,Dépendance,0.0,0.0,S,,6565.0
1,09/11/2023,Vente,1100.0,,,,B099,POULFOEN,29430.0,PLOUESCAT,29,185,,AD,273,,,,,,,,,,,,0,,,,,T,,220.0
2,06/12/2023,Vente,3350.0,,,,B039,LES BRUYERES,71800.0,GIBLES,71,218,,C,1252,,,,,,,,,,,,0,,,,,L,FRICH,828.0
1,27/12/2023,Vente,9840000.0,,,,B034,LE POMMIER,95380.0,LOUVRES,95,351,,A,853,,,,,,,,,,,,0,,,,,AB,,16.0
1,06/10/2023,Vente,164500.0,78.0,,QUAI,0080,BOISSY D ANGLAS,78380.0,BOUGIVAL,78,92,,AB,25,,519.0,"44,52",537.0,,,,,,,,2,2.0,Appartement,44.0,2.0,,,
1,26/10/2023,Vente,435000.0,6.0,,RUE,3937,DES PIVOINES,85340.0,SABLES-D'OLONNE (LES),85,194,166.0,AN,169,,,,,,,,,,,,0,1.0,Maison,76.0,4.0,S,,481.0
1,24/01/2023,Vente en l'état futur d'achèvement,290043.0,,,,B115,LE NOYERAIE,73200.0,ALBERTVILLE,73,11,,A,3101,,9,,,,,,,,,,1,,,,,,,
1,27/06/2023,Vente,97000.0,2.0,,AV,0261,PYTHAGORE,6560.0,VALBONNE,6,152,,AE,91,,14112.0,"22,66",,,,,,,,,1,2.0,Appartement,23.0,1.0,,,
1,25/05/2023,Vente,565000.0,6749.0,,IMP,0209,DU POTIER,13780.0,CUGES LES PINS,13,30,,AS,104,,,,,,,,,,,,0,3.0,Dépendance,0.0,0.0,S,,3530.0
1,27/12/2023,Vente en l'état futur d'achèvement,210000.0,2.0,,RUE,0204,COLETTE BESSON,35650.0,LE RHEU,35,240,,ZK,834,,35.0,,,,,,,,,,1,,,,,,,
1,16/10/2023,Vente,155000.0,,,,B098,LES FONTELLES,7600.0,VALS-LES-BAINS,7,331,,AS,281,,,,,,,,,,,,0,,,,,L,,1985.0
1,21/12/2023,Vente,7668030.0,2.0,,IMP,0300,GEUFFRON,94480.0,ABLON-SUR-SEINE,94,1,,AE,126,,,,,,,,,,,,0,2.0,Appartement,91.0,4.0,S,,4771.0
1,11/04/2023,Vente,530000.0,5745.0,,,B005,L AUBERDIERE,37260.0,ARTANNES SUR INDRE,37,6,,B,205,,,,,,,,,,,,0,3.0,Dépendance,0.0,0.0,S,,500.0
1,12/10/2023,Vente,97000.0,4.0,,RUE,3120,DU PONT DE BRASSAC,81100.0,CASTRES,81,65,,AX,305,,,,,,,,,,,,0,1.0,Maison,66.0,3.0,S,,38.0
1,05/10/2023,Vente,159000.0,12.0,,GR,0160,GRANDE RUE,25440.0,QUINGEY,25,475,,AD,10,,,,,,,,,,,,0,3.0,Dépendance,0.0,0.0,S,,685.0
1,19/01/2023,Vente,110000.0,9.0,,,B057,COAT AR BELLEGUES,22480.0,SAINT-CONNAN,22,284,,C,566,,,,,,,,,,,,0,1.0,Maison,80.0,3.0,S,,576.0
1,12/06/2023,Vente,300000.0,,,,B030,LES CROUZETTES,87400.0,LA GENEYTOUSE,87,70,,A,819,,,,,,,,,,,,0,,,,,BT,,695.0
1,27/04/2023,Vente,1169000.0,7.0,,RUE,2371,COUCHE,75014.0,PARIS 14,75,114,,BU,98,,12,"59,70",,,,,,,,,1,2.0,Appartement,59.0,2.0,,,
1,03/11/2023,Vente,10000.0,,,,B009,CHAMENAT,23250.0,THAURON,23,253,,C,186,,,,,,,,,,,,0,,,,,T,,3845.0
1,28/06/2023,Vente,9800.0,,,,B176,PRE DE LA GANE,19170.0,SAINT-HILAIRE-LES-COURBES,19,209,,AH,59,,,,,,,,,,,,0,,,,,L,BRUY,1343.0
1,22/05/2023,Vente,60000.0,2036.0,,CHE,0080,DE LA COMTE,59550.0,PRISCHES,59,474,,D,225,,,,,,,,,,,,0,3.0,Dépendance,0.0,0.0,S,,587.0
1,15/02/2023,Vente,780610.0,,,,B078,PASSY,77620.0,EGREVILLE,77,168,,C,169,,,,,,,,,,,,0,,,,,AG,PARC,3059.0
1,20/12/2023,Vente,81500.0,6.0,,AV,0850,GEORGES PIAN,35800.0,DINARD,35,93,,AH,138,,89.0,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,50.0,0.0,,,
1,28/04/2023,Vente,277500.0,229.0,,RUE,0011,DES ABATTOIRS,1170.0,GEX,1,173,,AK,166,,48,,,,,,,,,,1,2.0,Appartement,123.0,4.0,,,
1,27/10/2023,Vente,348150.0,20.0,,RUE,1510,JEAN JAURES,56000.0,VANNES,56,260,,BX,283,,67,,,,,,,,,,1,3.0,Dépendance,0.0,0.0,,,
1,29/12/2023,Vente en l'état futur d'achèvement,176000.0,32.0,B,RUE,4765,CARNOT,85300.0,CHALLANS,85,47,,AH,1289,,212.0,"40,00",,,,,,,,,1,,,,,,,
1,19/05/2023,Vente,81000.0,,,,B009,CHAMPS BESANCON,90300.0,OFFEMONT,90,75,,BM,94,,,,,,,,,,,,0,,,,,S,,138.0
1,24/02/2023,Echange,1500.0,,,,B005,CHATILLON,2210.0,BEUGNEUX,2,82,,ZE,26,,,,,,,,,,,,0,,,,,BT,,3580.0
1,21/07/2023,Vente,175000.0,148.0,,RUE,0345,LATOUR PROLONGEE,60140.0,LIANCOURT,60,360,,AD,342,,,,,,,,,,,,0,3.0,Dépendance,0.0,0.0,S,,210.0
1,15/03/2023,Vente en l'état futur d'achèvement,236000.0,1.0,,RUE,1050,DES GAULOIS,91260.0,JUVISY SUR ORGE,91,326,,AK,538,,85.0,,,,,,,,,,1,,,,,,,
1,06/06/2023,Vente,590000.0,4.0,,RUE,5900,PIERRE CORNEILLE,76240.0,MESNIL-ESNARD (LE),76,429,,AS,4,,,,,,,,,,,,0,3.0,Dépendance,0.0,0.0,AG,,571.0
1,10/07/2023,Vente,373000.0,170.0,,BD,9119,VICTOR HUGO,59000.0,LILLE,59,350,,PR,48,,210.0,,,,,,,,,,1,3.0,Dépendance,0.0,0.0,,,
1,16/05/2023,Vente,204000.0,205.0,,RUE,0015,DES AIGUILLES ROUGES,74300.0,CLUSES,74,81,,A,814,,90.0,"63,79",,,,,,,,,1,2.0,Appartement,64.0,3.0,,,
1,10/02/2023,Vente,91800.0,40.0,,RUE,0636,DU BELVEDERE,34080.0,MONTPELLIER,34,172,,KT,1,,1209.0,,1322.0,,,,,,,,2,2.0,Appartement,40.0,2.0,,,
1,08/12/2023,Vente,261550.0,87.0,,RUE,8362,ST JEAN DU DESERT,13012.0,MARSEILLE 12EME,13,212,872.0,I,174,,158.0,,,,,,,,,,1,3.0,Dépendance,0.0,0.0,,,
1,19/07/2023,Vente,104000.0,9.0,,RUE,5940,MARLOT,51100.0,REIMS,51,454,,IK,539,,19.0,"29,30",,,,,,,,,1,3.0,Dépendance,0.0,0.0,,,
1,24/11/2023,Vente,420000.0,1.0,,,B026,LA BROUDIERE LONGNY,61290.0,LONGNY LES VILLAGES,61,230,,ZD,227,,,,,,,,,,,,0,3.0,Dépendance,0.0,0.0,T,,1879.0
1,06/12/2023,Vente,245000.0,8.0,,AV,2323,LOUISE MICHEL,44400.0,REZE,44,143,,AP,614,,64.0,,75.0,"75,13",,,,,,,2,3.0,Dépendance,0.0,0.0,,,
1,24/10/2023,Vente,2000.0,,,,B079,TAUSSE,11140.0,AUNAT,11,19,,B,557,,,,,,,,,,,,0,,,,,T,,1700.0
1,11/09/2023,Vente terrain à bâtir,65900.0,,,,B015,L EGLISE,27430.0,ST-ETIENNE DU VAUVRAY,27,537,,B,1385,,,,,,,,,,,,0,,,,,P,,559.0
1,08/12/2023,Vente,3500.0,,,,B300,LE SCIPION,85400.0,LUCON,85,128,,ZO,59,,,,,,,,,,,,0,,,,,S,,825.0
1,16/05/2023,Vente,266000.0,16.0,,,A040,PUITS D ORBAS,21380.0,SAVIGNY-LE-SEC,21,591,,ZD,34,,,,,,,,,,,,0,1.0,Maison,131.0,5.0,S,,911.0
1,07/06/2023,Vente,330000.0,261.0,,AV,0471,DU LOGIS DE BONNEAU,6270.0,VILLENEUVE-LOUBET,6,161,,AX,81,,132.0,"73,73",,,,,,,,,1,2.0,Appartement,76.0,3.0,,,
1,03/04/2023,Vente,200700.0,1.0,,RUE,1030,D ALEXANDRY,73000.0,CHAMBERY,73,65,,CW,99,,181,,336,"76,75",,,,,,,2,2.0,Appartement,80.0,3.0,,,
1,19/12/2023,Vente,351700.0,19.0,,RUE,0200,PAUL PETIT,33920.0,SAINT-SAVIN,33,473,,ZL,471,,,,,,,,,,,,0,3.0,Dépendance,0.0,0.0,S,,683.0
1,28/06/2023,Vente,360000.0,,,,B002,HABITATION ANSE A L ANE,97229.0,TROIS ILETS,972,31,,C,2807,,,,,,,,,,,,0,,,,,P,,35638.0
1,20/12/2023,Vente,70000.0,14.0,B,RUE,0080,BARROIS,59252.0,MARQUETTE-EN-OSTREVANT,59,387,,C,348,,,,,,,,,,,,0,3.0,Dépendance,0.0,0.0,S,,2460.0
1,23/03/2023,Vente,168200.0,436.0,,RUE,3185,DU MOULIN GUIBERT,50110.0,CHERBOURG-EN-COTENTIN,50,129,602.0,AV,308,,,,,,,,,,,,0,1.0,Maison,78.0,4.0,S,,361.0
1,23/11/2023,Echange,3000000.0,8.0,,RUE,2013,DE CHOISEUL,75002.0,PARIS 02,75,102,,AC,51,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,148.0,0.0,S,,281.0
1,12/05/2023,Vente,93000.0,5100.0,,,B262,LES MOUTOUNADES,43300.0,SIAUGUES-SAINTE-MARIE,43,239,,A,1141,,,,,,,,,,,,0,1.0,Maison,120.0,4.0,J,,1512.0
1,24/04/2023,Vente,100000.0,22.0,,RUE,0002,DE L'AVRE,28270.0,BEROU LA MULOTIERE,28,37,,AB,170,,,,,,,,,,,,0,,,,,S,,4.0
1,17/05/2023,Vente,2444.3,,,,B046,LE PUY DES EGAUX,87370.0,JABREILLES-LES-BORDES,87,76,,F,1569,,,,,,,,,,,,0,,,,,B,CHAT,784.0
1,11/04/2023,Vente,156042.23,339.0,,RTE,0004,DU TEMPLE,16590.0,BRIE,16,61,,H,774,,,,,,,,,,,,0,1.0,Maison,144.0,4.0,T,,1227.0
1,07/06/2023,Vente,99000.0,,,,B033,MONTMAL,34600.0,BEDARIEUX,34,28,,AR,67,,,,,,,,,,,,0,,,,,L,,34490.0
1,15/03/2023,Vente,730000.0,9.0,,ALL,0104,DE LA BARBE BRULEE,22410.0,SAINT-QUAY-PORTRIEUX,22,325,,D,493,,23.0,,,,,,,,,,1,3.0,Dépendance,0.0,0.0,,,
1,25/09/2023,Vente,12000.0,3.0,,RUE,0210,DANIELLE CASANOVA,59250.0,HALLUIN,59,279,,AS,683,,,,,,,,,,,,0,3.0,Dépendance,0.0,0.0,S,,15.0
1,26/05/2023,Vente,130000.0,,,,B092,MOURREFREY,83570.0,CARCES,83,32,,A,674,,,,,,,,,,,,0,,,,,VI,,2280.0
2,27/06/2023,Vente,34600.0,,,,B053,AUX COMBES VERS LES BEVALO,25720.0,PUGEY,25,473,,AC,71,,,,,,,,,,,,0,,,,,AB,,3295.0
1,29/11/2023,Vente,106000.0,9008.0,,RUE,0802,DU MINERVOIS,31770.0,COLOMIERS,31,149,,BL,32,,491.0,,,,,,,,,,1,3.0,Dépendance,0.0,0.0,,,
1,10/02/2023,Vente,178000.0,1.0,,RUE,0056,DU MARAIS,16230.0,LUXE,16,196,,AC,21,,,,,,,,,,,,0,3.0,Dépendance,0.0,0.0,S,,312.0
1,31/08/2023,Vente,55000.0,43.0,,RUE,0023,PAUL LASCARIS,6390.0,CHATEAUNEUF VILLEVIEILLE,6,39,,C,1319,,31,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,15.0,0.0,,,
1,20/11/2023,Vente,21150.0,,,,B062,KER MARGUERITE,29520.0,CHATEAUNEUF-DU-FAOU,29,27,,H,175,,,,,,,,,,,,0,,,,,P,,2830.0
1,18/10/2023,Vente,2040.0,,,,B149,L UCHE,74350.0,CRUSEILLES,74,96,,D,526,,,,,,,,,,,,0,,,,,P,,1020.0
2,18/10/2023,Vente,224600.0,7.0,,CHE,0067,DE COURY,3300.0,SAINT-ETIENNE-DE-VICQ,3,230,,C,1076,,,,,,,,,,,,0,1.0,Maison,136.0,5.0,,,
1,21/03/2023,Vente,141000.0,,,,B054,LE VILLAGE,38780.0,SEPTEME,38,480,,AI,229,,2.0,"11,02",,,,,,,,,1,2.0,Appartement,16.0,1.0,,,
1,27/10/2023,Echange,1200.0,,,,B021,LA COTE,23430.0,SAINT-GOUSSAUD,23,200,,C,1314,,,,,,,,,,,,0,,,,,BT,,1317.0
1,20/04/2023,Vente,5000.0,,,,B002,LE BOIS DE MONT,60130.0,FOURNIVAL,60,252,,A,13,,,,,,,,,,,,0,,,,,BT,,5085.0
1,15/11/2023,Vente,68820.0,34.0,,RUE,0440,NOTRE DAME,59218.0,POIX-DU-NORD,59,464,,A,648,,,,,,,,,,,,0,3.0,Dépendance,0.0,0.0,S,,148.0
1,06/10/2023,Vente,442100.0,592.0,,CHE,0088,DE LA CHAUCHIERE,84340.0,ENTRECHAUX,84,44,,D,2257,,,,,,,,,,,,0,1.0,Maison,150.0,6.0,S,,517.0
1,26/09/2023,Vente,190000.0,5328.0,,,B418,MOUSTOIR PODO,56540.0,LE CROISTY,56,48,,ZE,74,,,,,,,,,,,,0,1.0,Maison,142.0,5.0,T,,13360.0
1,31/01/2023,Vente,53000.0,137.0,,AV,3550,DE LA LANTERNE,6200.0,NICE,6,88,,NT,4,,349,,,,,,,,,,1,3.0,Dépendance,0.0,0.0,,,
1,30/05/2023,Vente,210000.0,5158.0,,,D808,ROLANTIC,22260.0,PLOEZAL,22,204,,YE,45,,,,,,,,,,,,0,3.0,Dépendance,0.0,0.0,S,,2255.0
1,11/08/2023,Vente,100000.0,8.0,,RUE,1331,DU LABECH,34300.0,AGDE,34,3,,NY,31,,118.0,"27,67",,,,,,,,,1,3.0,Dépendance,0.0,0.0,,,
1,06/10/2023,Vente,685000.0,26.0,,SEN,0409,DE LA CHATAIGNERAIE,95160.0,MONTMORENCY,95,428,,AT,198,,,,,,,,,,,,0,,,,,BT,,557.0
1,14/12/2023,Vente,166000.0,,,,B065,PACHERES,40320.0,SAMADET,40,286,,A,20,,,,,,,,,,,,0,,,,,T,,11900.0
1,23/02/2023,Vente terrain à bâtir,40619.5,22.0,,RUE,0234,DU DOCTEUR MA BOSSUET,79210.0,MAUZE-SUR-LE-MIGNON,79,170,,AH,309,,,,,,,,,,,,0,,,,,AB,,709.0
1,09/06/2023,Vente,32211.0,4.0,,RUE,0450,DES CLOUTERIES,59600.0,MAUBEUGE,59,392,,L,120,,,,,,,,,,,,0,3.0,Dépendance,0.0,0.0,S,,1193.0
1,03/07/2023,Vente,4902.0,,,,B385,CHAMP BONDY,1380.0,BAGE-DOMMARTIN,1,25,144.0,B,8,,,,,,,,,,,,0,,,,,P,,13790.0
1,12/09/2023,Vente,160000.0,51.0,,RUE,1110,YVES FARGE,38600.0,FONTAINE,38,169,,AO,112,,229.0,,,,,,,,,,1,3.0,Dépendance,0.0,0.0,,,
1,07/02/2023,Vente,167000.0,22.0,,RUE,0600,LAMARTINE,13700.0,MARIGNANE,13,54,,AP,72,,5.0,"62,59",,,,,,,,,1,2.0,Appartement,68.0,3.0,,,
1,15/05/2023,Vente,178200.0,373.0,,CHE,0016,DE L AIRETTE,34340.0,MARSEILLAN,34,150,,DS,66,,141.0,,,,,,,,,,1,3.0,Dépendance,0.0,0.0,,,
1,19/12/2023,Vente en l'état futur d'achèvement,5484000.0,,,IMP,0782,DU BOURNY,53000.0,LAVAL,53,130,,DH,58,,45,,,,,,,,,,1,,,,,,,
1,28/03/2023,Vente,1620.0,,,,B023,CHAMP MOURE,88470.0,SAINT-MICHEL-SUR-MEURTHE,88,428,,BE,91,,,,,,,,,,,,0,,,,,T,,3154.0
1,06/02/2023,Vente,71733.0,,,,B213,LES ROUBRIES,37460.0,CERE LA RONDE,37,46,,ZK,62,,,,,,,,,,,,0,,,,,T,,13733.0
1,10/11/2023,Vente,8930.0,,,,B039,LES MAINFRY,59242.0,TEMPLEUVE EN PEVELE,59,586,,A,737,,,,,,,,,,,,0,,,,,T,,4408.0
1,08/08/2023,Vente,65800.0,5.0,,RUE,0340,CHAMP RETON,51200.0,EPERNAY,51,230,,BL,604,,2.0,,9,,,,,,,,2,3.0,Dépendance,0.0,0.0,,,
1,11/10/2023,Vente,475000.0,10.0,,RUE,5397.0,LAURENT PICHAT,75016.0,PARIS 16,75,116,,ET,15,,108,,132,,,,,,,,2,2.0,Appartement,48.0,2.0,,,
1,30/03/2023,Vente,480000.0,54.0,,CHE,0450,DE MONTRABE,31240.0,ST JEAN,31,488,,AI,279,,,,,,,,,,,,0,,,,,AB,,825.0
1,07/03/2023,Vente,400.0,,,,B041,LA CROIX MILVAUX,86320.0,MAZEROLLES,86,153,,B,1962,,,,,,,,,,,,0,,,,,T,,9.0
1,06/06/2023,Vente,300000.0,2.0,,RUE,1215,SAINT FIRMIN,30700.0,UZES,30,334,,AY,1261,,,,,,,,,,,,0,2.0,Appartement,76.0,3.0,S,,407.0
1,11/12/2023,Vente,161050.0,46.0,,RUE,0010,DES CHAMPS GUIGNIERS,28200.0,LA CHAPELLE DU NOYER,28,75,,AB,6,,,,,,,,,,,,0,1.0,Maison,94.0,4.0,J,,190.0
1,11/12/2023,Vente en l'état futur d'achèvement,238000.0,,,,,,,LA ROCHE SUR FORON,74,224,,AN,693,,62.0,,,,,,,,,,1,,,,,,,
1,05/05/2023,Vente,705255.0,,,,B230,LA VAYSSE,46600.0,MARTEL,46,185,,BI,83,,,,,,,,,,,,0,,,,,S,,1000.0
1,07/04/2023,Vente,205000.0,88.0,,RUE,4463,SAINT BARTHELEMY,37100.0,TOURS,37,261,,AS,344,,121.0,"66,75",,,,,,,,,1,3.0,Dépendance,0.0,0.0,,,
1,25/04/2023,Vente,15900.0,,,,B038,SUR LA PRAIRIE DE MONGLAS,77560.0,COURTACON,77,137,,ZI,29,,,,,,,,,,,,0,,,,,T,,15490.0
1,20/01/2023,Vente,67000.0,,,,B105,LES SABLONS,71240.0,NANTON,71,328,,ZK,125,,,,,,,,,,,,0,,,,,P,,5627.0
1,31/03/2023,Vente,345000.0,77.0,,RUE,1110,DE LA FONTAINE ST GERMAIN,36000.0,CHATEAUROUX,36,44,,AS,431,,,,,,,,,,,,0,2.0,Appartement,50.0,2.0,S,,463.0
1,30/06/2023,Vente,522000.0,,,,B013,GRAND ATTICHES VOIE BLATTI,59551.0,ATTICHES,59,22,,B,1705,,,,,,,,,,,,0,,,,,S,,225.0
1,01/06/2023,Vente,150000.0,5035.0,,,B015,LE VILLAGE,76780.0,LA HAYE,76,352,,B,228,,,,,,,,,,,,0,1.0,Maison,72.0,4.0,S,,171.0
1,29/12/2023,Vente,52166.67,,,,B057,LA FOSSE GRIANNE,14680.0,BRETTEVILLE-SUR-LAIZE,14,100,,E,511,,,,,,,,,,,,0,,,,,T,,368.0
1,18/07/2023,Vente,230000.0,11.0,,AV,0011,DES ACACIAS,6500.0,MENTON,6,83,,BH,509,,17,,,,,,,,,,1,3.0,Dépendance,0.0,0.0,,,
1,24/10/2023,Vente,325688.0,2.0,,CITE,A016,DE SAINT-AIGNY,36300.0,LE BLANC,36,18,,BP,270,,,,,,,,,,,,0,1.0,Maison,54.0,3.0,S,,6076.0
1,31/10/2023,Vente,88539.0,9001.0,,RTE,4420,DE TREBEURDEN,22300.0,LANNION,22,113,,BD,209,,41.0,"55,51",89.0,,,,,,,,2,3.0,Dépendance,0.0,0.0,,,
1,09/03/2023,Vente,80000.0,14.0,B,RUE,0290,DU COMMERCE,74100.0,ANNEMASSE,74,12,,A,4307,,764,"49,65",,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,49.0,0.0,,,
1,06/07/2023,Vente,275000.0,89.0,,AV,1810,MASSENET,93150.0,LE BLANC-MESNIL,93,7,,AW,1050,,,,,,,,,,,,0,2.0,Appartement,39.0,2.0,S,,451.0
1,25/10/2023,Vente,459700.0,872.0,,RUE,0335,JOSEPH DAUBREGE,62155.0,MERLIMONT,62,571,,AX,16,,,,,,,,,,,,0,1.0,Maison,143.0,4.0,AG,,2596.0
1,04/10/2023,Vente,139000.0,11.0,,RUE,6233,MIRIAM MAKEBA,93000.0,BOBIGNY,93,8,,AG,253,,25,,,,,,,,,,1,2.0,Appartement,30.0,1.0,,,
1,15/06/2023,Vente,90000.0,12.0,,IMP,4061,DE LIGNIROUX,19100.0,BRIVE LA GAILLARDE,19,31,,CW,187,,,,,,,,,,,,0,3.0,Dépendance,0.0,0.0,S,,500.0
1,14/03/2023,Vente,2000.0,,,,B092,PRE DU VILLERS,61550.0,LA FERTE-EN-OUCHE,61,167,3.0,F,332,,,,,,,,,,,,0,,,,,L,,184.0
1,17/05/2023,Vente,80000.0,3.0,,RUE,0210,DU PUITS,54850.0,MESSEIN,54,366,,AC,122,,,,,,,,,,,,0,1.0,Maison,100.0,3.0,S,,245.0
1,24/08/2023,Vente,138000.0,2621.0,,RTE,0250,DE LORRIS,45290.0,VARENNES-CHANGY,45,332,,AS,140,,,,,,,,,,,,0,3.0,Dépendance,0.0,0.0,E,ETANG,237.0
1,23/08/2023,Vente,110000.0,,,,B065,PRES DU MOULIN,87370.0,BERSAC-SUR-RIVALIER,87,13,,A,1200,,,,,,,,,,,,0,,,,,T,,700.0
1,07/11/2023,Vente,29500.0,,,,C638,KERILLIEN TREUZIC,29400.0,PLOUNEVENTER,29,204,,A,188,,,,,,,,,,,,0,,,,,T,,2590.0
1,22/02/2023,Vente,165000.0,50.0,,CHE,0200,DE LA COMBE,73170.0,LUCEY,73,149,,B,1811,,,,,,,,,,,,0,1.0,Maison,160.0,8.0,S,,581.0
1,14/03/2023,Vente,58000.0,65.0,,RUE,0240,EDOUARD VAILLANT,42800.0,RIVE-DE-GIER,42,186,,AD,191,,4.0,"67,20",6,,9,,,,,,3,2.0,Appartement,90.0,4.0,,,
1,29/08/2023,Vente,55000.0,,,,B024,LES CHELLES,63880.0,OLLIERGUES,63,258,,ZD,184,,,,,,,,,,,,0,,,,,P,,3827.0
1,21/08/2023,Vente,1.0,20.0,,CHE,1410,DE LA PRADETTE,31600.0,MURET,31,395,,EP,473,,,,,,,,,,,,0,,,,,S,,16.0
1,02/03/2023,Vente en l'état futur d'achèvement,220000.0,,,,B004,BARUE,31650.0,ST ORENS DE GAMEVILLE,31,506,,BC,47,,80.0,,,,,,,,,,1,,,,,,,
1,27/04/2023,Vente,15000.0,9539.0,,,B021,LE BOURG,18310.0,NOHANT-EN-GRACAY,18,167,,B,539,,,,,,,,,,,,0,3.0,Dépendance,0.0,0.0,S,,158.0
1,31/05/2023,Vente,15656.0,,,,B022,L HUBAC DE CLEAUNES,4800.0,SAINT-MARTIN-DE-BROMES,4,189,,X,415,,,,,,,,,,,,0,,,,,BT,,37100.0
1,23/02/2023,Vente,600.0,,,,B041,LE BOURG COCU,37190.0,CHEILLE,37,67,,ZS,41,,,,,,,,,,,,0,,,,,T,,1463.0
